Column	Row	Geometry	Frequency
0	0	POLYGON ((-0.9659999869568673 0.31662559338169327,-0.927696865321076 0.31662559338169327,-0.927696865321076 0.34066679196181626,-0.9659999869568673 0.34066679196181626,-0.9659999869568673 0.31662559338169327))	1532
1	0	POLYGON ((-0.927696865321076 0.31662559338169327,-0.8893937436852846 0.31662559338169327,-0.8893937436852846 0.34066679196181626,-0.927696865321076 0.34066679196181626,-0.927696865321076 0.31662559338169327))	7453
2	0	POLYGON ((-0.8893937436852846 0.31662559338169327,-0.8510906220494932 0.31662559338169327,-0.8510906220494932 0.34066679196181626,-0.8893937436852846 0.34066679196181626,-0.8893937436852846 0.31662559338169327))	2002
3	0	POLYGON ((-0.8510906220494932 0.31662559338169327,-0.8127875004137018 0.31662559338169327,-0.8127875004137018 0.34066679196181626,-0.8510906220494932 0.34066679196181626,-0.8510906220494932 0.31662559338169327))	148
4	0	POLYGON ((-0.8127875004137018 0.31662559338169327,-0.7744843787779105 0.31662559338169327,-0.7744843787779105 0.34066679196181626,-0.8127875004137018 0.34066679196181626,-0.8127875004137018 0.31662559338169327))	7
5	0	POLYGON ((-0.7744843787779105 0.31662559338169327,-0.7361812571421191 0.31662559338169327,-0.7361812571421191 0.34066679196181626,-0.7744843787779105 0.34066679196181626,-0.7744843787779105 0.31662559338169327))	0
6	0	POLYGON ((-0.7361812571421191 0.31662559338169327,-0.6978781355063277 0.31662559338169327,-0.6978781355063277 0.34066679196181626,-0.7361812571421191 0.34066679196181626,-0.7361812571421191 0.31662559338169327))	0
7	0	POLYGON ((-0.6978781355063277 0.31662559338169327,-0.6595750138705364 0.31662559338169327,-0.6595750138705364 0.34066679196181626,-0.6978781355063277 0.34066679196181626,-0.6978781355063277 0.31662559338169327))	0
8	0	POLYGON ((-0.6595750138705364 0.31662559338169327,-0.6212718922347451 0.31662559338169327,-0.6212718922347451 0.34066679196181626,-0.6595750138705364 0.34066679196181626,-0.6595750138705364 0.31662559338169327))	0
9	0	POLYGON ((-0.6212718922347451 0.31662559338169327,-0.5829687705989537 0.31662559338169327,-0.5829687705989537 0.34066679196181626,-0.6212718922347451 0.34066679196181626,-0.6212718922347451 0.31662559338169327))	0
10	0	POLYGON ((-0.5829687705989537 0.31662559338169327,-0.5446656489631624 0.31662559338169327,-0.5446656489631624 0.34066679196181626,-0.5829687705989537 0.34066679196181626,-0.5829687705989537 0.31662559338169327))	0
11	0	POLYGON ((-0.5446656489631624 0.31662559338169327,-0.506362527327371 0.31662559338169327,-0.506362527327371 0.34066679196181626,-0.5446656489631624 0.34066679196181626,-0.5446656489631624 0.31662559338169327))	0
12	0	POLYGON ((-0.506362527327371 0.31662559338169327,-0.4680594056915796 0.31662559338169327,-0.4680594056915796 0.34066679196181626,-0.506362527327371 0.34066679196181626,-0.506362527327371 0.31662559338169327))	0
13	0	POLYGON ((-0.4680594056915796 0.31662559338169327,-0.42975628405578825 0.31662559338169327,-0.42975628405578825 0.34066679196181626,-0.4680594056915796 0.34066679196181626,-0.4680594056915796 0.31662559338169327))	0
14	0	POLYGON ((-0.42975628405578825 0.31662559338169327,-0.39145316241999695 0.31662559338169327,-0.39145316241999695 0.34066679196181626,-0.42975628405578825 0.34066679196181626,-0.42975628405578825 0.31662559338169327))	0
15	0	POLYGON ((-0.39145316241999695 0.31662559338169327,-0.35315004078420553 0.31662559338169327,-0.35315004078420553 0.34066679196181626,-0.39145316241999695 0.34066679196181626,-0.39145316241999695 0.31662559338169327))	0
16	0	POLYGON ((-0.35315004078420553 0.31662559338169327,-0.31484691914841423 0.31662559338169327,-0.31484691914841423 0.34066679196181626,-0.35315004078420553 0.34066679196181626,-0.35315004078420553 0.31662559338169327))	0
17	0	POLYGON ((-0.31484691914841423 0.31662559338169327,-0.2765437975126228 0.31662559338169327,-0.2765437975126228 0.34066679196181626,-0.31484691914841423 0.34066679196181626,-0.31484691914841423 0.31662559338169327))	0
18	0	POLYGON ((-0.2765437975126228 0.31662559338169327,-0.2382406758768315 0.31662559338169327,-0.2382406758768315 0.34066679196181626,-0.2765437975126228 0.34066679196181626,-0.2765437975126228 0.31662559338169327))	0
19	0	POLYGON ((-0.2382406758768315 0.31662559338169327,-0.19993755424104012 0.31662559338169327,-0.19993755424104012 0.34066679196181626,-0.2382406758768315 0.34066679196181626,-0.2382406758768315 0.31662559338169327))	0
20	0	POLYGON ((-0.19993755424104012 0.31662559338169327,-0.1616344326052488 0.31662559338169327,-0.1616344326052488 0.34066679196181626,-0.19993755424104012 0.34066679196181626,-0.19993755424104012 0.31662559338169327))	0
21	0	POLYGON ((-0.1616344326052488 0.31662559338169327,-0.1233313109694574 0.31662559338169327,-0.1233313109694574 0.34066679196181626,-0.1616344326052488 0.34066679196181626,-0.1616344326052488 0.31662559338169327))	0
22	0	POLYGON ((-0.1233313109694574 0.31662559338169327,-0.08502818933366607 0.31662559338169327,-0.08502818933366607 0.34066679196181626,-0.1233313109694574 0.34066679196181626,-0.1233313109694574 0.31662559338169327))	0
23	0	POLYGON ((-0.08502818933366607 0.31662559338169327,-0.046725067697874684 0.31662559338169327,-0.046725067697874684 0.34066679196181626,-0.08502818933366607 0.34066679196181626,-0.08502818933366607 0.31662559338169327))	0
24	0	POLYGON ((-0.046725067697874684 0.31662559338169327,-0.008421946062083324 0.31662559338169327,-0.008421946062083324 0.34066679196181626,-0.046725067697874684 0.34066679196181626,-0.046725067697874684 0.31662559338169327))	0
25	0	POLYGON ((-0.008421946062083324 0.31662559338169327,0.029881175573708035 0.31662559338169327,0.029881175573708035 0.34066679196181626,-0.008421946062083324 0.34066679196181626,-0.008421946062083324 0.31662559338169327))	0
26	0	POLYGON ((0.029881175573708035 0.31662559338169327,0.0681842972094994 0.31662559338169327,0.0681842972094994 0.34066679196181626,0.029881175573708035 0.34066679196181626,0.029881175573708035 0.31662559338169327))	0
27	0	POLYGON ((0.0681842972094994 0.31662559338169327,0.10648741884529074 0.31662559338169327,0.10648741884529074 0.34066679196181626,0.0681842972094994 0.34066679196181626,0.0681842972094994 0.31662559338169327))	0
28	0	POLYGON ((0.10648741884529074 0.31662559338169327,0.1447905404810821 0.31662559338169327,0.1447905404810821 0.34066679196181626,0.10648741884529074 0.34066679196181626,0.10648741884529074 0.31662559338169327))	0
29	0	POLYGON ((0.1447905404810821 0.31662559338169327,0.18309366211687345 0.31662559338169327,0.18309366211687345 0.34066679196181626,0.1447905404810821 0.34066679196181626,0.1447905404810821 0.31662559338169327))	0
30	0	POLYGON ((0.18309366211687345 0.31662559338169327,0.22139678375266478 0.31662559338169327,0.22139678375266478 0.34066679196181626,0.18309366211687345 0.34066679196181626,0.18309366211687345 0.31662559338169327))	0
31	0	POLYGON ((0.22139678375266478 0.31662559338169327,0.25969990538845616 0.31662559338169327,0.25969990538845616 0.34066679196181626,0.22139678375266478 0.34066679196181626,0.22139678375266478 0.31662559338169327))	0
0	1	POLYGON ((-0.9659999869568673 0.34066679196181626,-0.927696865321076 0.34066679196181626,-0.927696865321076 0.36470799054193936,-0.9659999869568673 0.36470799054193936,-0.9659999869568673 0.34066679196181626))	323184
1	1	POLYGON ((-0.927696865321076 0.34066679196181626,-0.8893937436852846 0.34066679196181626,-0.8893937436852846 0.36470799054193936,-0.927696865321076 0.36470799054193936,-0.927696865321076 0.34066679196181626))	54243
2	1	POLYGON ((-0.8893937436852846 0.34066679196181626,-0.8510906220494932 0.34066679196181626,-0.8510906220494932 0.36470799054193936,-0.8893937436852846 0.36470799054193936,-0.8893937436852846 0.34066679196181626))	16813
3	1	POLYGON ((-0.8510906220494932 0.34066679196181626,-0.8127875004137018 0.34066679196181626,-0.8127875004137018 0.36470799054193936,-0.8510906220494932 0.36470799054193936,-0.8510906220494932 0.34066679196181626))	2694
4	1	POLYGON ((-0.8127875004137018 0.34066679196181626,-0.7744843787779105 0.34066679196181626,-0.7744843787779105 0.36470799054193936,-0.8127875004137018 0.36470799054193936,-0.8127875004137018 0.34066679196181626))	205
5	1	POLYGON ((-0.7744843787779105 0.34066679196181626,-0.7361812571421191 0.34066679196181626,-0.7361812571421191 0.36470799054193936,-0.7744843787779105 0.36470799054193936,-0.7744843787779105 0.34066679196181626))	11
6	1	POLYGON ((-0.7361812571421191 0.34066679196181626,-0.6978781355063277 0.34066679196181626,-0.6978781355063277 0.36470799054193936,-0.7361812571421191 0.36470799054193936,-0.7361812571421191 0.34066679196181626))	0
7	1	POLYGON ((-0.6978781355063277 0.34066679196181626,-0.6595750138705364 0.34066679196181626,-0.6595750138705364 0.36470799054193936,-0.6978781355063277 0.36470799054193936,-0.6978781355063277 0.34066679196181626))	0
8	1	POLYGON ((-0.6595750138705364 0.34066679196181626,-0.6212718922347451 0.34066679196181626,-0.6212718922347451 0.36470799054193936,-0.6595750138705364 0.36470799054193936,-0.6595750138705364 0.34066679196181626))	0
9	1	POLYGON ((-0.6212718922347451 0.34066679196181626,-0.5829687705989537 0.34066679196181626,-0.5829687705989537 0.36470799054193936,-0.6212718922347451 0.36470799054193936,-0.6212718922347451 0.34066679196181626))	0
10	1	POLYGON ((-0.5829687705989537 0.34066679196181626,-0.5446656489631624 0.34066679196181626,-0.5446656489631624 0.36470799054193936,-0.5829687705989537 0.36470799054193936,-0.5829687705989537 0.34066679196181626))	0
11	1	POLYGON ((-0.5446656489631624 0.34066679196181626,-0.506362527327371 0.34066679196181626,-0.506362527327371 0.36470799054193936,-0.5446656489631624 0.36470799054193936,-0.5446656489631624 0.34066679196181626))	0
12	1	POLYGON ((-0.506362527327371 0.34066679196181626,-0.4680594056915796 0.34066679196181626,-0.4680594056915796 0.36470799054193936,-0.506362527327371 0.36470799054193936,-0.506362527327371 0.34066679196181626))	0
13	1	POLYGON ((-0.4680594056915796 0.34066679196181626,-0.42975628405578825 0.34066679196181626,-0.42975628405578825 0.36470799054193936,-0.4680594056915796 0.36470799054193936,-0.4680594056915796 0.34066679196181626))	0
14	1	POLYGON ((-0.42975628405578825 0.34066679196181626,-0.39145316241999695 0.34066679196181626,-0.39145316241999695 0.36470799054193936,-0.42975628405578825 0.36470799054193936,-0.42975628405578825 0.34066679196181626))	0
15	1	POLYGON ((-0.39145316241999695 0.34066679196181626,-0.35315004078420553 0.34066679196181626,-0.35315004078420553 0.36470799054193936,-0.39145316241999695 0.36470799054193936,-0.39145316241999695 0.34066679196181626))	0
16	1	POLYGON ((-0.35315004078420553 0.34066679196181626,-0.31484691914841423 0.34066679196181626,-0.31484691914841423 0.36470799054193936,-0.35315004078420553 0.36470799054193936,-0.35315004078420553 0.34066679196181626))	0
17	1	POLYGON ((-0.31484691914841423 0.34066679196181626,-0.2765437975126228 0.34066679196181626,-0.2765437975126228 0.36470799054193936,-0.31484691914841423 0.36470799054193936,-0.31484691914841423 0.34066679196181626))	0
18	1	POLYGON ((-0.2765437975126228 0.34066679196181626,-0.2382406758768315 0.34066679196181626,-0.2382406758768315 0.36470799054193936,-0.2765437975126228 0.36470799054193936,-0.2765437975126228 0.34066679196181626))	0
19	1	POLYGON ((-0.2382406758768315 0.34066679196181626,-0.19993755424104012 0.34066679196181626,-0.19993755424104012 0.36470799054193936,-0.2382406758768315 0.36470799054193936,-0.2382406758768315 0.34066679196181626))	0
20	1	POLYGON ((-0.19993755424104012 0.34066679196181626,-0.1616344326052488 0.34066679196181626,-0.1616344326052488 0.36470799054193936,-0.19993755424104012 0.36470799054193936,-0.19993755424104012 0.34066679196181626))	0
