Column	Row	Geometry	Frequency
0	0	POLYGON ((1.0724340304690827E-8 1.1431043134280117E-7,0.03132813112576447 1.1431043134280117E-7,0.03132813112576447 0.031264173192668866,1.0724340304690827E-8 0.031264173192668866,1.0724340304690827E-8 1.1431043134280117E-7))	6694
1	0	POLYGON ((0.03132813112576447 1.1431043134280117E-7,0.06265625152718864 1.1431043134280117E-7,0.06265625152718864 0.031264173192668866,0.03132813112576447 0.031264173192668866,0.03132813112576447 1.1431043134280117E-7))	6906
2	0	POLYGON ((0.06265625152718864 1.1431043134280117E-7,0.09398437192861281 1.1431043134280117E-7,0.09398437192861281 0.031264173192668866,0.06265625152718864 0.031264173192668866,0.06265625152718864 1.1431043134280117E-7))	6972
3	0	POLYGON ((0.09398437192861281 1.1431043134280117E-7,0.12531249233003697 1.1431043134280117E-7,0.12531249233003697 0.031264173192668866,0.09398437192861281 0.031264173192668866,0.09398437192861281 1.1431043134280117E-7))	6975
4	0	POLYGON ((0.12531249233003697 1.1431043134280117E-7,0.15664061273146113 1.1431043134280117E-7,0.15664061273146113 0.031264173192668866,0.12531249233003697 0.031264173192668866,0.12531249233003697 1.1431043134280117E-7))	7028
5	0	POLYGON ((0.15664061273146113 1.1431043134280117E-7,0.1879687331328853 1.1431043134280117E-7,0.1879687331328853 0.031264173192668866,0.15664061273146113 0.031264173192668866,0.15664061273146113 1.1431043134280117E-7))	7015
6	0	POLYGON ((0.1879687331328853 1.1431043134280117E-7,0.21929685353430947 1.1431043134280117E-7,0.21929685353430947 0.031264173192668866,0.1879687331328853 0.031264173192668866,0.1879687331328853 1.1431043134280117E-7))	6973
7	0	POLYGON ((0.21929685353430947 1.1431043134280117E-7,0.25062497393573363 1.1431043134280117E-7,0.25062497393573363 0.031264173192668866,0.21929685353430947 0.031264173192668866,0.21929685353430947 1.1431043134280117E-7))	6825
8	0	POLYGON ((0.25062497393573363 1.1431043134280117E-7,0.28195309433715776 1.1431043134280117E-7,0.28195309433715776 0.031264173192668866,0.25062497393573363 0.031264173192668866,0.25062497393573363 1.1431043134280117E-7))	6827
9	0	POLYGON ((0.28195309433715776 1.1431043134280117E-7,0.31328121473858195 1.1431043134280117E-7,0.31328121473858195 0.031264173192668866,0.28195309433715776 0.031264173192668866,0.28195309433715776 1.1431043134280117E-7))	6944
10	0	POLYGON ((0.31328121473858195 1.1431043134280117E-7,0.34460933514000613 1.1431043134280117E-7,0.34460933514000613 0.031264173192668866,0.31328121473858195 0.031264173192668866,0.31328121473858195 1.1431043134280117E-7))	6955
11	0	POLYGON ((0.34460933514000613 1.1431043134280117E-7,0.3759374555414303 1.1431043134280117E-7,0.3759374555414303 0.031264173192668866,0.34460933514000613 0.031264173192668866,0.34460933514000613 1.1431043134280117E-7))	6942
12	0	POLYGON ((0.3759374555414303 1.1431043134280117E-7,0.40726557594285445 1.1431043134280117E-7,0.40726557594285445 0.031264173192668866,0.3759374555414303 0.031264173192668866,0.3759374555414303 1.1431043134280117E-7))	6983
13	0	POLYGON ((0.40726557594285445 1.1431043134280117E-7,0.43859369634427864 1.1431043134280117E-7,0.43859369634427864 0.031264173192668866,0.40726557594285445 0.031264173192668866,0.40726557594285445 1.1431043134280117E-7))	7036
14	0	POLYGON ((0.43859369634427864 1.1431043134280117E-7,0.4699218167457028 1.1431043134280117E-7,0.4699218167457028 0.031264173192668866,0.43859369634427864 0.031264173192668866,0.43859369634427864 1.1431043134280117E-7))	7000
15	0	POLYGON ((0.4699218167457028 1.1431043134280117E-7,0.501249937147127 1.1431043134280117E-7,0.501249937147127 0.031264173192668866,0.4699218167457028 0.031264173192668866,0.4699218167457028 1.1431043134280117E-7))	7140
16	0	POLYGON ((0.501249937147127 1.1431043134280117E-7,0.5325780575485511 1.1431043134280117E-7,0.5325780575485511 0.031264173192668866,0.501249937147127 0.031264173192668866,0.501249937147127 1.1431043134280117E-7))	7026
17	0	POLYGON ((0.5325780575485511 1.1431043134280117E-7,0.5639061779499752 1.1431043134280117E-7,0.5639061779499752 0.031264173192668866,0.5325780575485511 0.031264173192668866,0.5325780575485511 1.1431043134280117E-7))	7066
18	0	POLYGON ((0.5639061779499752 1.1431043134280117E-7,0.5952342983513995 1.1431043134280117E-7,0.5952342983513995 0.031264173192668866,0.5639061779499752 0.031264173192668866,0.5639061779499752 1.1431043134280117E-7))	7022
19	0	POLYGON ((0.5952342983513995 1.1431043134280117E-7,0.6265624187528236 1.1431043134280117E-7,0.6265624187528236 0.031264173192668866,0.5952342983513995 0.031264173192668866,0.5952342983513995 1.1431043134280117E-7))	6968
20	0	POLYGON ((0.6265624187528236 1.1431043134280117E-7,0.6578905391542478 1.1431043134280117E-7,0.6578905391542478 0.031264173192668866,0.6265624187528236 0.031264173192668866,0.6265624187528236 1.1431043134280117E-7))	6844
21	0	POLYGON ((0.6578905391542478 1.1431043134280117E-7,0.689218659555672 1.1431043134280117E-7,0.689218659555672 0.031264173192668866,0.6578905391542478 0.031264173192668866,0.6578905391542478 1.1431043134280117E-7))	7035
22	0	POLYGON ((0.689218659555672 1.1431043134280117E-7,0.7205467799570962 1.1431043134280117E-7,0.7205467799570962 0.031264173192668866,0.689218659555672 0.031264173192668866,0.689218659555672 1.1431043134280117E-7))	6959
23	0	POLYGON ((0.7205467799570962 1.1431043134280117E-7,0.7518749003585203 1.1431043134280117E-7,0.7518749003585203 0.031264173192668866,0.7205467799570962 0.031264173192668866,0.7205467799570962 1.1431043134280117E-7))	7036
24	0	POLYGON ((0.7518749003585203 1.1431043134280117E-7,0.7832030207599444 1.1431043134280117E-7,0.7832030207599444 0.031264173192668866,0.7518749003585203 0.031264173192668866,0.7518749003585203 1.1431043134280117E-7))	7051
25	0	POLYGON ((0.7832030207599444 1.1431043134280117E-7,0.8145311411613686 1.1431043134280117E-7,0.8145311411613686 0.031264173192668866,0.7832030207599444 0.031264173192668866,0.7832030207599444 1.1431043134280117E-7))	7023
26	0	POLYGON ((0.8145311411613686 1.1431043134280117E-7,0.8458592615627928 1.1431043134280117E-7,0.8458592615627928 0.031264173192668866,0.8145311411613686 0.031264173192668866,0.8145311411613686 1.1431043134280117E-7))	6983
27	0	POLYGON ((0.8458592615627928 1.1431043134280117E-7,0.877187381964217 1.1431043134280117E-7,0.877187381964217 0.031264173192668866,0.8458592615627928 0.031264173192668866,0.8458592615627928 1.1431043134280117E-7))	6850
28	0	POLYGON ((0.877187381964217 1.1431043134280117E-7,0.908515502365641 1.1431043134280117E-7,0.908515502365641 0.031264173192668866,0.877187381964217 0.031264173192668866,0.877187381964217 1.1431043134280117E-7))	6867
29	0	POLYGON ((0.908515502365641 1.1431043134280117E-7,0.9398436227670653 1.1431043134280117E-7,0.9398436227670653 0.031264173192668866,0.908515502365641 0.031264173192668866,0.908515502365641 1.1431043134280117E-7))	7013
30	0	POLYGON ((0.9398436227670653 1.1431043134280117E-7,0.9711717431684894 1.1431043134280117E-7,0.9711717431684894 0.031264173192668866,0.9398436227670653 0.031264173192668866,0.9398436227670653 1.1431043134280117E-7))	7064
31	0	POLYGON ((0.9711717431684894 1.1431043134280117E-7,1.0024998635699136 1.1431043134280117E-7,1.0024998635699136 0.031264173192668866,0.9711717431684894 0.031264173192668866,0.9711717431684894 1.1431043134280117E-7))	6644
0	1	POLYGON ((1.0724340304690827E-8 0.031264173192668866,0.03132813112576447 0.031264173192668866,0.03132813112576447 0.06252823207490639,1.0724340304690827E-8 0.06252823207490639,1.0724340304690827E-8 0.031264173192668866))	6800
1	1	POLYGON ((0.03132813112576447 0.031264173192668866,0.06265625152718864 0.031264173192668866,0.06265625152718864 0.06252823207490639,0.03132813112576447 0.06252823207490639,0.03132813112576447 0.031264173192668866))	7017
2	1	POLYGON ((0.06265625152718864 0.031264173192668866,0.09398437192861281 0.031264173192668866,0.09398437192861281 0.06252823207490639,0.06265625152718864 0.06252823207490639,0.06265625152718864 0.031264173192668866))	7141
3	1	POLYGON ((0.09398437192861281 0.031264173192668866,0.12531249233003697 0.031264173192668866,0.12531249233003697 0.06252823207490639,0.09398437192861281 0.06252823207490639,0.09398437192861281 0.031264173192668866))	6915
4	1	POLYGON ((0.12531249233003697 0.031264173192668866,0.15664061273146113 0.031264173192668866,0.15664061273146113 0.06252823207490639,0.12531249233003697 0.06252823207490639,0.12531249233003697 0.031264173192668866))	7026
5	1	POLYGON ((0.15664061273146113 0.031264173192668866,0.1879687331328853 0.031264173192668866,0.1879687331328853 0.06252823207490639,0.15664061273146113 0.06252823207490639,0.15664061273146113 0.031264173192668866))	7059
6	1	POLYGON ((0.1879687331328853 0.031264173192668866,0.21929685353430947 0.031264173192668866,0.21929685353430947 0.06252823207490639,0.1879687331328853 0.06252823207490639,0.1879687331328853 0.031264173192668866))	7186
7	1	POLYGON ((0.21929685353430947 0.031264173192668866,0.25062497393573363 0.031264173192668866,0.25062497393573363 0.06252823207490639,0.21929685353430947 0.06252823207490639,0.21929685353430947 0.031264173192668866))	6986
8	1	POLYGON ((0.25062497393573363 0.031264173192668866,0.28195309433715776 0.031264173192668866,0.28195309433715776 0.06252823207490639,0.25062497393573363 0.06252823207490639,0.25062497393573363 0.031264173192668866))	7010
9	1	POLYGON ((0.28195309433715776 0.031264173192668866,0.31328121473858195 0.031264173192668866,0.31328121473858195 0.06252823207490639,0.28195309433715776 0.06252823207490639,0.28195309433715776 0.031264173192668866))	6959
10	1	POLYGON ((0.31328121473858195 0.031264173192668866,0.34460933514000613 0.031264173192668866,0.34460933514000613 0.06252823207490639,0.31328121473858195 0.06252823207490639,0.31328121473858195 0.031264173192668866))	6979
11	1	POLYGON ((0.34460933514000613 0.031264173192668866,0.3759374555414303 0.031264173192668866,0.3759374555414303 0.06252823207490639,0.34460933514000613 0.06252823207490639,0.34460933514000613 0.031264173192668866))	7060
12	1	POLYGON ((0.3759374555414303 0.031264173192668866,0.40726557594285445 0.031264173192668866,0.40726557594285445 0.06252823207490639,0.3759374555414303 0.06252823207490639,0.3759374555414303 0.031264173192668866))	6908
13	1	POLYGON ((0.40726557594285445 0.031264173192668866,0.43859369634427864 0.031264173192668866,0.43859369634427864 0.06252823207490639,0.40726557594285445 0.06252823207490639,0.40726557594285445 0.031264173192668866))	7003
14	1	POLYGON ((0.43859369634427864 0.031264173192668866,0.4699218167457028 0.031264173192668866,0.4699218167457028 0.06252823207490639,0.43859369634427864 0.06252823207490639,0.43859369634427864 0.031264173192668866))	7033
15	1	POLYGON ((0.4699218167457028 0.031264173192668866,0.501249937147127 0.031264173192668866,0.501249937147127 0.06252823207490639,0.4699218167457028 0.06252823207490639,0.4699218167457028 0.031264173192668866))	7083
16	1	POLYGON ((0.501249937147127 0.031264173192668866,0.5325780575485511 0.031264173192668866,0.5325780575485511 0.06252823207490639,0.501249937147127 0.06252823207490639,0.501249937147127 0.031264173192668866))	7222
17	1	POLYGON ((0.5325780575485511 0.031264173192668866,0.5639061779499752 0.031264173192668866,0.5639061779499752 0.06252823207490639,0.5325780575485511 0.06252823207490639,0.5325780575485511 0.031264173192668866))	6961
18	1	POLYGON ((0.5639061779499752 0.031264173192668866,0.5952342983513995 0.031264173192668866,0.5952342983513995 0.06252823207490639,0.5639061779499752 0.06252823207490639,0.5639061779499752 0.031264173192668866))	7167
19	1	POLYGON ((0.5952342983513995 0.031264173192668866,0.6265624187528236 0.031264173192668866,0.6265624187528236 0.06252823207490639,0.5952342983513995 0.06252823207490639,0.5952342983513995 0.031264173192668866))	7037
20	1	POLYGON ((0.6265624187528236 0.031264173192668866,0.6578905391542478 0.031264173192668866,0.6578905391542478 0.06252823207490639,0.6265624187528236 0.06252823207490639,0.6265624187528236 0.031264173192668866))	6978
21	1	POLYGON ((0.6578905391542478 0.031264173192668866,0.689218659555672 0.031264173192668866,0.689218659555672 0.06252823207490639,0.6578905391542478 0.06252823207490639,0.6578905391542478 0.031264173192668866))	7001
22	1	POLYGON ((0.689218659555672 0.031264173192668866,0.7205467799570962 0.031264173192668866,0.7205467799570962 0.06252823207490639,0.689218659555672 0.06252823207490639,0.689218659555672 0.031264173192668866))	6975
23	1	POLYGON ((0.7205467799570962 0.031264173192668866,0.7518749003585203 0.031264173192668866,0.7518749003585203 0.06252823207490639,0.7205467799570962 0.06252823207490639,0.7205467799570962 0.031264173192668866))	7064
24	1	POLYGON ((0.7518749003585203 0.031264173192668866,0.7832030207599444 0.031264173192668866,0.7832030207599444 0.06252823207490639,0.7518749003585203 0.06252823207490639,0.7518749003585203 0.031264173192668866))	6951
25	1	POLYGON ((0.7832030207599444 0.031264173192668866,0.8145311411613686 0.031264173192668866,0.8145311411613686 0.06252823207490639,0.7832030207599444 0.06252823207490639,0.7832030207599444 0.031264173192668866))	7043
26	1	POLYGON ((0.8145311411613686 0.031264173192668866,0.8458592615627928 0.031264173192668866,0.8458592615627928 0.06252823207490639,0.8145311411613686 0.06252823207490639,0.8145311411613686 0.031264173192668866))	7015
27	1	POLYGON ((0.8458592615627928 0.031264173192668866,0.877187381964217 0.031264173192668866,0.877187381964217 0.06252823207490639,0.8458592615627928 0.06252823207490639,0.8458592615627928 0.031264173192668866))	6951
28	1	POLYGON ((0.877187381964217 0.031264173192668866,0.908515502365641 0.031264173192668866,0.908515502365641 0.06252823207490639,0.877187381964217 0.06252823207490639,0.877187381964217 0.031264173192668866))	7004
29	1	POLYGON ((0.908515502365641 0.031264173192668866,0.9398436227670653 0.031264173192668866,0.9398436227670653 0.06252823207490639,0.908515502365641 0.06252823207490639,0.908515502365641 0.031264173192668866))	6932
30	1	POLYGON ((0.9398436227670653 0.031264173192668866,0.9711717431684894 0.031264173192668866,0.9711717431684894 0.06252823207490639,0.9398436227670653 0.06252823207490639,0.9398436227670653 0.031264173192668866))	7024
31	1	POLYGON ((0.9711717431684894 0.031264173192668866,1.0024998635699136 0.031264173192668866,1.0024998635699136 0.06252823207490639,0.9711717431684894 0.06252823207490639,0.9711717431684894 0.031264173192668866))	6775
0	2	POLYGON ((1.0724340304690827E-8 0.06252823207490639,0.03132813112576447 0.06252823207490639,0.03132813112576447 0.09379229095714392,1.0724340304690827E-8 0.09379229095714392,1.0724340304690827E-8 0.06252823207490639))	6732
1	2	POLYGON ((0.03132813112576447 0.06252823207490639,0.06265625152718864 0.06252823207490639,0.06265625152718864 0.09379229095714392,0.03132813112576447 0.09379229095714392,0.03132813112576447 0.06252823207490639))	6911
2	2	POLYGON ((0.06265625152718864 0.06252823207490639,0.09398437192861281 0.06252823207490639,0.09398437192861281 0.09379229095714392,0.06265625152718864 0.09379229095714392,0.06265625152718864 0.06252823207490639))	7028
3	2	POLYGON ((0.09398437192861281 0.06252823207490639,0.12531249233003697 0.06252823207490639,0.12531249233003697 0.09379229095714392,0.09398437192861281 0.09379229095714392,0.09398437192861281 0.06252823207490639))	6955
4	2	POLYGON ((0.12531249233003697 0.06252823207490639,0.15664061273146113 0.06252823207490639,0.15664061273146113 0.09379229095714392,0.12531249233003697 0.09379229095714392,0.12531249233003697 0.06252823207490639))	7061
5	2	POLYGON ((0.15664061273146113 0.06252823207490639,0.1879687331328853 0.06252823207490639,0.1879687331328853 0.09379229095714392,0.15664061273146113 0.09379229095714392,0.15664061273146113 0.06252823207490639))	6902
6	2	POLYGON ((0.1879687331328853 0.06252823207490639,0.21929685353430947 0.06252823207490639,0.21929685353430947 0.09379229095714392,0.1879687331328853 0.09379229095714392,0.1879687331328853 0.06252823207490639))	6959
7	2	POLYGON ((0.21929685353430947 0.06252823207490639,0.25062497393573363 0.06252823207490639,0.25062497393573363 0.09379229095714392,0.21929685353430947 0.09379229095714392,0.21929685353430947 0.06252823207490639))	7056
8	2	POLYGON ((0.25062497393573363 0.06252823207490639,0.28195309433715776 0.06252823207490639,0.28195309433715776 0.09379229095714392,0.25062497393573363 0.09379229095714392,0.25062497393573363 0.06252823207490639))	7122
9	2	POLYGON ((0.28195309433715776 0.06252823207490639,0.31328121473858195 0.06252823207490639,0.31328121473858195 0.09379229095714392,0.28195309433715776 0.09379229095714392,0.28195309433715776 0.06252823207490639))	7054
10	2	POLYGON ((0.31328121473858195 0.06252823207490639,0.34460933514000613 0.06252823207490639,0.34460933514000613 0.09379229095714392,0.31328121473858195 0.09379229095714392,0.31328121473858195 0.06252823207490639))	6873
11	2	POLYGON ((0.34460933514000613 0.06252823207490639,0.3759374555414303 0.06252823207490639,0.3759374555414303 0.09379229095714392,0.34460933514000613 0.09379229095714392,0.34460933514000613 0.06252823207490639))	7016
12	2	POLYGON ((0.3759374555414303 0.06252823207490639,0.40726557594285445 0.06252823207490639,0.40726557594285445 0.09379229095714392,0.3759374555414303 0.09379229095714392,0.3759374555414303 0.06252823207490639))	6958
13	2	POLYGON ((0.40726557594285445 0.06252823207490639,0.43859369634427864 0.06252823207490639,0.43859369634427864 0.09379229095714392,0.40726557594285445 0.09379229095714392,0.40726557594285445 0.06252823207490639))	7243
14	2	POLYGON ((0.43859369634427864 0.06252823207490639,0.4699218167457028 0.06252823207490639,0.4699218167457028 0.09379229095714392,0.43859369634427864 0.09379229095714392,0.43859369634427864 0.06252823207490639))	7056
15	2	POLYGON ((0.4699218167457028 0.06252823207490639,0.501249937147127 0.06252823207490639,0.501249937147127 0.09379229095714392,0.4699218167457028 0.09379229095714392,0.4699218167457028 0.06252823207490639))	6823
16	2	POLYGON ((0.501249937147127 0.06252823207490639,0.5325780575485511 0.06252823207490639,0.5325780575485511 0.09379229095714392,0.501249937147127 0.09379229095714392,0.501249937147127 0.06252823207490639))	6950
17	2	POLYGON ((0.5325780575485511 0.06252823207490639,0.5639061779499752 0.06252823207490639,0.5639061779499752 0.09379229095714392,0.5325780575485511 0.09379229095714392,0.5325780575485511 0.06252823207490639))	7050
18	2	POLYGON ((0.5639061779499752 0.06252823207490639,0.5952342983513995 0.06252823207490639,0.5952342983513995 0.09379229095714392,0.5639061779499752 0.09379229095714392,0.5639061779499752 0.06252823207490639))	7107
19	2	POLYGON ((0.5952342983513995 0.06252823207490639,0.6265624187528236 0.06252823207490639,0.6265624187528236 0.09379229095714392,0.5952342983513995 0.09379229095714392,0.5952342983513995 0.06252823207490639))	7005
20	2	POLYGON ((0.6265624187528236 0.06252823207490639,0.6578905391542478 0.06252823207490639,0.6578905391542478 0.09379229095714392,0.6265624187528236 0.09379229095714392,0.6265624187528236 0.06252823207490639))	7035
21	2	POLYGON ((0.6578905391542478 0.06252823207490639,0.689218659555672 0.06252823207490639,0.689218659555672 0.09379229095714392,0.6578905391542478 0.09379229095714392,0.6578905391542478 0.06252823207490639))	7036
22	2	POLYGON ((0.689218659555672 0.06252823207490639,0.7205467799570962 0.06252823207490639,0.7205467799570962 0.09379229095714392,0.689218659555672 0.09379229095714392,0.689218659555672 0.06252823207490639))	7085
23	2	POLYGON ((0.7205467799570962 0.06252823207490639,0.7518749003585203 0.06252823207490639,0.7518749003585203 0.09379229095714392,0.7205467799570962 0.09379229095714392,0.7205467799570962 0.06252823207490639))	6909
24	2	POLYGON ((0.7518749003585203 0.06252823207490639,0.7832030207599444 0.06252823207490639,0.7832030207599444 0.09379229095714392,0.7518749003585203 0.09379229095714392,0.7518749003585203 0.06252823207490639))	7122
25	2	POLYGON ((0.7832030207599444 0.06252823207490639,0.8145311411613686 0.06252823207490639,0.8145311411613686 0.09379229095714392,0.7832030207599444 0.09379229095714392,0.7832030207599444 0.06252823207490639))	7095
26	2	POLYGON ((0.8145311411613686 0.06252823207490639,0.8458592615627928 0.06252823207490639,0.8458592615627928 0.09379229095714392,0.8145311411613686 0.09379229095714392,0.8145311411613686 0.06252823207490639))	7101
27	2	POLYGON ((0.8458592615627928 0.06252823207490639,0.877187381964217 0.06252823207490639,0.877187381964217 0.09379229095714392,0.8458592615627928 0.09379229095714392,0.8458592615627928 0.06252823207490639))	7060
28	2	POLYGON ((0.877187381964217 0.06252823207490639,0.908515502365641 0.06252823207490639,0.908515502365641 0.09379229095714392,0.877187381964217 0.09379229095714392,0.877187381964217 0.06252823207490639))	7030
29	2	POLYGON ((0.908515502365641 0.06252823207490639,0.9398436227670653 0.06252823207490639,0.9398436227670653 0.09379229095714392,0.908515502365641 0.09379229095714392,0.908515502365641 0.06252823207490639))	7050
30	2	POLYGON ((0.9398436227670653 0.06252823207490639,0.9711717431684894 0.06252823207490639,0.9711717431684894 0.09379229095714392,0.9398436227670653 0.09379229095714392,0.9398436227670653 0.06252823207490639))	7069
31	2	POLYGON ((0.9711717431684894 0.06252823207490639,1.0024998635699136 0.06252823207490639,1.0024998635699136 0.09379229095714392,0.9711717431684894 0.09379229095714392,0.9711717431684894 0.06252823207490639))	6704
0	3	POLYGON ((1.0724340304690827E-8 0.09379229095714392,0.03132813112576447 0.09379229095714392,0.03132813112576447 0.12505634983938144,1.0724340304690827E-8 0.12505634983938144,1.0724340304690827E-8 0.09379229095714392))	6749
1	3	POLYGON ((0.03132813112576447 0.09379229095714392,0.06265625152718864 0.09379229095714392,0.06265625152718864 0.12505634983938144,0.03132813112576447 0.12505634983938144,0.03132813112576447 0.09379229095714392))	7020
2	3	POLYGON ((0.06265625152718864 0.09379229095714392,0.09398437192861281 0.09379229095714392,0.09398437192861281 0.12505634983938144,0.06265625152718864 0.12505634983938144,0.06265625152718864 0.09379229095714392))	6956
3	3	POLYGON ((0.09398437192861281 0.09379229095714392,0.12531249233003697 0.09379229095714392,0.12531249233003697 0.12505634983938144,0.09398437192861281 0.12505634983938144,0.09398437192861281 0.09379229095714392))	7029
4	3	POLYGON ((0.12531249233003697 0.09379229095714392,0.15664061273146113 0.09379229095714392,0.15664061273146113 0.12505634983938144,0.12531249233003697 0.12505634983938144,0.12531249233003697 0.09379229095714392))	7058
5	3	POLYGON ((0.15664061273146113 0.09379229095714392,0.1879687331328853 0.09379229095714392,0.1879687331328853 0.12505634983938144,0.15664061273146113 0.12505634983938144,0.15664061273146113 0.09379229095714392))	6910
6	3	POLYGON ((0.1879687331328853 0.09379229095714392,0.21929685353430947 0.09379229095714392,0.21929685353430947 0.12505634983938144,0.1879687331328853 0.12505634983938144,0.1879687331328853 0.09379229095714392))	7147
7	3	POLYGON ((0.21929685353430947 0.09379229095714392,0.25062497393573363 0.09379229095714392,0.25062497393573363 0.12505634983938144,0.21929685353430947 0.12505634983938144,0.21929685353430947 0.09379229095714392))	6837
8	3	POLYGON ((0.25062497393573363 0.09379229095714392,0.28195309433715776 0.09379229095714392,0.28195309433715776 0.12505634983938144,0.25062497393573363 0.12505634983938144,0.25062497393573363 0.09379229095714392))	6991
9	3	POLYGON ((0.28195309433715776 0.09379229095714392,0.31328121473858195 0.09379229095714392,0.31328121473858195 0.12505634983938144,0.28195309433715776 0.12505634983938144,0.28195309433715776 0.09379229095714392))	6932
10	3	POLYGON ((0.31328121473858195 0.09379229095714392,0.34460933514000613 0.09379229095714392,0.34460933514000613 0.12505634983938144,0.31328121473858195 0.12505634983938144,0.31328121473858195 0.09379229095714392))	7031
11	3	POLYGON ((0.34460933514000613 0.09379229095714392,0.3759374555414303 0.09379229095714392,0.3759374555414303 0.12505634983938144,0.34460933514000613 0.12505634983938144,0.34460933514000613 0.09379229095714392))	6938
12	3	POLYGON ((0.3759374555414303 0.09379229095714392,0.40726557594285445 0.09379229095714392,0.40726557594285445 0.12505634983938144,0.3759374555414303 0.12505634983938144,0.3759374555414303 0.09379229095714392))	7170
13	3	POLYGON ((0.40726557594285445 0.09379229095714392,0.43859369634427864 0.09379229095714392,0.43859369634427864 0.12505634983938144,0.40726557594285445 0.12505634983938144,0.40726557594285445 0.09379229095714392))	7126
14	3	POLYGON ((0.43859369634427864 0.09379229095714392,0.4699218167457028 0.09379229095714392,0.4699218167457028 0.12505634983938144,0.43859369634427864 0.12505634983938144,0.43859369634427864 0.09379229095714392))	6953
15	3	POLYGON ((0.4699218167457028 0.09379229095714392,0.501249937147127 0.09379229095714392,0.501249937147127 0.12505634983938144,0.4699218167457028 0.12505634983938144,0.4699218167457028 0.09379229095714392))	6905
