0,0,0,0,2,15,24,22,24,15,12,6,0,0,0,0
0,0,3,3,41,106,231,350,336,242,112,42,8,1,0,0
0,1,14,66,315,1065,2336,3375,3446,2323,1138,355,83,12,2,0
1,9,70,497,2433,7183,15256,22086,22275,15446,7381,2404,554,96,9,0
4,31,336,2312,10312,32207,69044,101287,101991,70512,33430,10847,2394,373,39,2
11,126,1084,7083,32005,99958,213176,313366,315837,218757,103742,33982,7475,1144,143,13
15,247,2281,15008,67967,212267,455351,667205,671983,464336,221248,71574,16404,2447,240,21
29,350,3319,21890,99792,310323,663926,975712,981347,678870,322393,104938,23438,3705,386,39
22,338,3379,21991,99243,310340,665020,975748,981058,678924,322356,105572,23662,3694,380,29
14,207,2340,15118,68025,212916,455463,669147,671312,466591,220724,72066,16217,2456,250,23
5,93,1085,6980,32013,100522,214691,314312,316469,219938,103685,34056,7618,1197,119,5
3,43,335,2252,10357,32412,69285,101105,102253,70971,33801,10900,2388,346,37,4
1,7,88,501,2347,7120,15428,22524,22447,15366,7222,2436,526,76,5,0
0,2,10,79,330,1025,2304,3399,3475,2311,1054,384,81,18,2,0
0,0,2,10,42,106,236,357,336,255,111,35,8,2,0,0
0,0,0,0,4,12,19,22,39,15,13,1,2,0,0,0
