Diagonal_004.csv,0.010000,0.010000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,86,0,0,0,0,0,0,0,46,1,0,0,0,0,0,2,0,15,3,0,33,100,12,0,57,44,0,0,0,0,0,0,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,84,829,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,74,0,7,0,0,0,0,42,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.020000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,990,0,0,0,0,0,0,0,176,7,0,0,0,0,0,4,0,48,15,0,187,865,57,0,248,187,0,0,0,3,0,2,1151,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,229,0,306,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,45,0,559,0,27,0,0,0,0,222,0,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.030000,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,2410,0,0,0,0,0,0,0,396,38,0,0,0,0,0,18,0,126,49,0,438,2220,169,0,783,406,0,0,0,23,0,12,2621,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,763,0,1547,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,1871,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,112,0,1919,0,84,0,0,0,0,628,0,0,0,1061,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.040000,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4409,0,0,0,0,0,0,0,1,0,0,0,206,0,0,0,3944,0,0,0,0,0,0,0,1449,78,0,0,0,0,0,44,0,274,132,0,1624,3765,357,0,2131,1411,0,0,0,63,0,42,4155,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2093,0,2960,5065,0,0,5,0,0,0,0,0,0,0,0,0,0,3365,0,0,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,155,0,0,0,3,251,0,3402,0,204,0,0,0,0,2019,0,0,0,2479,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.050000,0,0,0,0,0,0,0,0,72,0,0,0,0,0,5984,0,0,0,0,0,0,0,3,0,0,0,430,0,0,0,5495,0,0,0,0,0,0,0,2978,187,0,0,0,3,0,114,0,519,261,0,3025,5424,920,0,3602,2804,0,0,0,160,0,103,5756,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,0,0,3622,0,4465,6671,0,0,10,0,0,0,0,0,0,0,0,0,0,4897,0,0,6966,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,3258,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,342,0,0,0,16,487,0,4952,0,411,0,0,0,0,3498,0,0,0,4006,9,0,0,3,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.060000,0,0,0,0,0,0,0,0,168,0,0,0,0,0,7587,0,0,0,0,0,5,0,15,0,0,0,1163,0,0,0,7088,0,0,0,0,0,0,0,4510,368,2,0,0,16,0,231,0,1625,483,0,4535,7002,2246,0,5204,4319,0,0,0,352,0,226,7385,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,243,0,0,5205,0,6108,8270,0,0,27,0,0,0,0,0,0,0,0,0,0,6480,0,0,8512,0,0,0,2,0,0,0,0,0,2,0,0,0,2001,0,0,0,0,4004,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,28,0,0,0,765,0,0,0,47,1489,0,6589,0,1076,0,0,0,0,5024,0,0,0,5546,30,0,0,10,20,0,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.070000,0,0,0,0,0,0,0,0,331,0,0,0,0,0,9231,0,0,0,0,2,15,0,31,0,0,0,2506,0,0,0,8786,0,0,0,0,0,0,0,6082,931,8,0,0,29,0,419,0,3051,1468,0,6108,8595,3756,0,6790,5913,0,0,0,818,0,491,9053,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,476,0,0,6755,0,7632,9880,0,0,63,0,0,0,0,0,0,0,0,0,0,8114,0,0,10073,0,0,0,6,0,0,0,0,0,6,0,0,0,3465,0,0,0,1,4784,0,0,0,0,1,0,0,0,0,0,418,0,0,0,0,0,0,1,0,0,0,0,0,0,59,0,0,93,0,0,0,2128,0,0,0,116,2880,0,8213,0,2439,0,0,0,0,6590,0,0,0,7075,73,0,0,37,75,0,329,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.080000,0,0,0,0,0,6,0,0,737,0,0,0,0,0,10828,0,0,0,0,6,37,0,72,0,0,0,4007,0,0,0,10364,0,0,0,1,0,0,0,7728,2278,30,0,0,91,0,1273,0,4627,2900,0,7705,10188,5316,0,8332,7563,0,0,0,2189,0,1384,10672,0,0,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1477,0,0,8377,0,9252,11546,0,0,172,0,0,0,0,0,0,0,0,0,0,9627,0,0,11694,0,0,0,17,0,0,0,0,0,17,0,0,0,4933,2,0,0,5,5565,0,0,0,0,3,0,0,0,0,0,1148,0,0,0,0,0,0,4,0,0,0,0,0,0,151,0,0,206,0,0,0,3707,0,0,0,259,4438,0,9838,0,3899,0,1,0,0,8283,0,2,0,8771,160,0,1,106,184,0,719,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.090000,0,0,0,0,0,23,0,0,2042,0,0,0,0,0,12441,0,0,0,0,25,109,0,158,0,0,0,5584,0,0,0,11981,0,0,0,4,0,0,0,9339,3726,99,0,0,188,0,2729,0,6181,4371,0,9336,11767,6886,0,9975,9138,0,0,0,3606,0,2824,12305,0,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,2923,0,0,9938,0,10864,13089,0,0,361,0,0,0,0,0,0,0,0,0,0,11296,0,0,13278,0,0,0,69,0,0,0,0,0,46,0,0,0,6578,5,0,0,9,6344,0,0,0,0,11,0,0,6,0,0,2530,0,0,0,0,0,0,14,0,0,0,0,0,0,292,0,0,418,0,0,0,5250,0,0,0,485,6009,0,11437,0,5537,0,1,0,0,10032,0,5,0,10429,334,0,1,239,405,0,2107,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Diagonal_004.csv,0.010000,0.100000,0,0,0,0,0,61,0,0,3479,0,0,0,0,0,14082,0,1,0,0,78,244,0,345,0,0,0,7146,0,0,0,13581,2,0,0,26,0,0,0,10971,5188,224,0,0,370,0,4276,0,7794,5920,0,10974,13428,8504,0,11539,10787,0,0,0,5211,0,4403,13954,0,0,6011,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,4422,0,0,11510,0,12453,14679,0,0,773,0,0,0,1,0,0,0,0,0,0,12871,0,0,14560,0,0,0,192,0,0,0,0,0,94,0,0,0,8208,21,2,0,35,7175,0,0,0,0,25,0,0,12,0,0,4028,0,0,0,0,0,0,50,0,0,0,0,0,0,532,0,0,1090,0,0,0,6766,0,0,0,1561,7619,0,12995,0,7092,1,2,0,0,11637,0,9,0,12116,686,0,2,471,1043,0,3571,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
