Column	Row	Geometry	Frequency
0	0	POLYGON ((-0.4999998603778587 -0.09270209688941694,-0.406124869430734 -0.09270209688941694,-0.406124869430734 -0.024403841160319822,-0.4999998603778587 -0.024403841160319822,-0.4999998603778587 -0.09270209688941694))	0
1	0	POLYGON ((-0.406124869430734 -0.09270209688941694,-0.3122498784836093 -0.09270209688941694,-0.3122498784836093 -0.024403841160319822,-0.406124869430734 -0.024403841160319822,-0.406124869430734 -0.09270209688941694))	0
2	0	POLYGON ((-0.3122498784836093 -0.09270209688941694,-0.21837488753648454 -0.09270209688941694,-0.21837488753648454 -0.024403841160319822,-0.3122498784836093 -0.024403841160319822,-0.3122498784836093 -0.09270209688941694))	0
3	0	POLYGON ((-0.21837488753648454 -0.09270209688941694,-0.12449989658935984 -0.09270209688941694,-0.12449989658935984 -0.024403841160319822,-0.21837488753648454 -0.024403841160319822,-0.21837488753648454 -0.09270209688941694))	0
4	0	POLYGON ((-0.12449989658935984 -0.09270209688941694,-0.03062490564223508 -0.09270209688941694,-0.03062490564223508 -0.024403841160319822,-0.12449989658935984 -0.024403841160319822,-0.12449989658935984 -0.09270209688941694))	0
5	0	POLYGON ((-0.03062490564223508 -0.09270209688941694,0.06325008530488968 -0.09270209688941694,0.06325008530488968 -0.024403841160319822,-0.03062490564223508 -0.024403841160319822,-0.03062490564223508 -0.09270209688941694))	0
6	0	POLYGON ((0.06325008530488968 -0.09270209688941694,0.15712507625201438 -0.09270209688941694,0.15712507625201438 -0.024403841160319822,0.06325008530488968 -0.024403841160319822,0.06325008530488968 -0.09270209688941694))	0
7	0	POLYGON ((0.15712507625201438 -0.09270209688941694,0.2510000671991391 -0.09270209688941694,0.2510000671991391 -0.024403841160319822,0.15712507625201438 -0.024403841160319822,0.15712507625201438 -0.09270209688941694))	0
8	0	POLYGON ((0.2510000671991391 -0.09270209688941694,0.3448750581462638 -0.09270209688941694,0.3448750581462638 -0.024403841160319822,0.2510000671991391 -0.024403841160319822,0.2510000671991391 -0.09270209688941694))	0
9	0	POLYGON ((0.3448750581462638 -0.09270209688941694,0.4387500490933885 -0.09270209688941694,0.4387500490933885 -0.024403841160319822,0.3448750581462638 -0.024403841160319822,0.3448750581462638 -0.09270209688941694))	2
10	0	POLYGON ((0.4387500490933885 -0.09270209688941694,0.5326250400405133 -0.09270209688941694,0.5326250400405133 -0.024403841160319822,0.4387500490933885 -0.024403841160319822,0.4387500490933885 -0.09270209688941694))	30
11	0	POLYGON ((0.5326250400405133 -0.09270209688941694,0.6265000309876381 -0.09270209688941694,0.6265000309876381 -0.024403841160319822,0.5326250400405133 -0.024403841160319822,0.5326250400405133 -0.09270209688941694))	323
12	0	POLYGON ((0.6265000309876381 -0.09270209688941694,0.7203750219347628 -0.09270209688941694,0.7203750219347628 -0.024403841160319822,0.6265000309876381 -0.024403841160319822,0.6265000309876381 -0.09270209688941694))	2167
13	0	POLYGON ((0.7203750219347628 -0.09270209688941694,0.8142500128818875 -0.09270209688941694,0.8142500128818875 -0.024403841160319822,0.7203750219347628 -0.024403841160319822,0.7203750219347628 -0.09270209688941694))	1627
14	0	POLYGON ((0.8142500128818875 -0.09270209688941694,0.9081250038290122 -0.09270209688941694,0.9081250038290122 -0.024403841160319822,0.8142500128818875 -0.024403841160319822,0.8142500128818875 -0.09270209688941694))	0
15	0	POLYGON ((0.9081250038290122 -0.09270209688941694,1.0019999947761369 -0.09270209688941694,1.0019999947761369 -0.024403841160319822,0.9081250038290122 -0.024403841160319822,0.9081250038290122 -0.09270209688941694))	0
