Column	Row	Geometry	Frequency
0	0	POLYGON ((0.00492517986188773 0.15179556058068058,0.0670631920309151 0.15179556058068058,0.0670631920309151 0.21361286924278594,0.00492517986188773 0.21361286924278594,0.00492517986188773 0.15179556058068058))	0
1	0	POLYGON ((0.0670631920309151 0.15179556058068058,0.12920120419994247 0.15179556058068058,0.12920120419994247 0.21361286924278594,0.0670631920309151 0.21361286924278594,0.0670631920309151 0.15179556058068058))	0
2	0	POLYGON ((0.12920120419994247 0.15179556058068058,0.19133921636896983 0.15179556058068058,0.19133921636896983 0.21361286924278594,0.12920120419994247 0.21361286924278594,0.12920120419994247 0.15179556058068058))	0
3	0	POLYGON ((0.19133921636896983 0.15179556058068058,0.2534772285379972 0.15179556058068058,0.2534772285379972 0.21361286924278594,0.19133921636896983 0.21361286924278594,0.19133921636896983 0.15179556058068058))	0
4	0	POLYGON ((0.2534772285379972 0.15179556058068058,0.3156152407070245 0.15179556058068058,0.3156152407070245 0.21361286924278594,0.2534772285379972 0.21361286924278594,0.2534772285379972 0.15179556058068058))	5
5	0	POLYGON ((0.3156152407070245 0.15179556058068058,0.37775325287605194 0.15179556058068058,0.37775325287605194 0.21361286924278594,0.3156152407070245 0.21361286924278594,0.3156152407070245 0.15179556058068058))	5
6	0	POLYGON ((0.37775325287605194 0.15179556058068058,0.4398912650450793 0.15179556058068058,0.4398912650450793 0.21361286924278594,0.37775325287605194 0.21361286924278594,0.37775325287605194 0.15179556058068058))	21
7	0	POLYGON ((0.4398912650450793 0.15179556058068058,0.5020292772141066 0.15179556058068058,0.5020292772141066 0.21361286924278594,0.4398912650450793 0.21361286924278594,0.4398912650450793 0.15179556058068058))	23
8	0	POLYGON ((0.5020292772141066 0.15179556058068058,0.564167289383134 0.15179556058068058,0.564167289383134 0.21361286924278594,0.5020292772141066 0.21361286924278594,0.5020292772141066 0.15179556058068058))	22
9	0	POLYGON ((0.564167289383134 0.15179556058068058,0.6263053015521614 0.15179556058068058,0.6263053015521614 0.21361286924278594,0.564167289383134 0.21361286924278594,0.564167289383134 0.15179556058068058))	18
10	0	POLYGON ((0.6263053015521614 0.15179556058068058,0.6884433137211887 0.15179556058068058,0.6884433137211887 0.21361286924278594,0.6263053015521614 0.21361286924278594,0.6263053015521614 0.15179556058068058))	8
11	0	POLYGON ((0.6884433137211887 0.15179556058068058,0.7505813258902161 0.15179556058068058,0.7505813258902161 0.21361286924278594,0.6884433137211887 0.21361286924278594,0.6884433137211887 0.15179556058068058))	3
12	0	POLYGON ((0.7505813258902161 0.15179556058068058,0.8127193380592435 0.15179556058068058,0.8127193380592435 0.21361286924278594,0.7505813258902161 0.21361286924278594,0.7505813258902161 0.15179556058068058))	0
13	0	POLYGON ((0.8127193380592435 0.15179556058068058,0.8748573502282709 0.15179556058068058,0.8748573502282709 0.21361286924278594,0.8127193380592435 0.21361286924278594,0.8127193380592435 0.15179556058068058))	0
14	0	POLYGON ((0.8748573502282709 0.15179556058068058,0.9369953623972982 0.15179556058068058,0.9369953623972982 0.21361286924278594,0.8748573502282709 0.21361286924278594,0.8748573502282709 0.15179556058068058))	0
15	0	POLYGON ((0.9369953623972982 0.15179556058068058,0.9991333745663256 0.15179556058068058,0.9991333745663256 0.21361286924278594,0.9369953623972982 0.21361286924278594,0.9369953623972982 0.15179556058068058))	0
0	1	POLYGON ((0.00492517986188773 0.21361286924278594,0.0670631920309151 0.21361286924278594,0.0670631920309151 0.2754301779048913,0.00492517986188773 0.2754301779048913,0.00492517986188773 0.21361286924278594))	0
1	1	POLYGON ((0.0670631920309151 0.21361286924278594,0.12920120419994247 0.21361286924278594,0.12920120419994247 0.2754301779048913,0.0670631920309151 0.2754301779048913,0.0670631920309151 0.21361286924278594))	0
2	1	POLYGON ((0.12920120419994247 0.21361286924278594,0.19133921636896983 0.21361286924278594,0.19133921636896983 0.2754301779048913,0.12920120419994247 0.2754301779048913,0.12920120419994247 0.21361286924278594))	1
3	1	POLYGON ((0.19133921636896983 0.21361286924278594,0.2534772285379972 0.21361286924278594,0.2534772285379972 0.2754301779048913,0.19133921636896983 0.2754301779048913,0.19133921636896983 0.21361286924278594))	4
4	1	POLYGON ((0.2534772285379972 0.21361286924278594,0.3156152407070245 0.21361286924278594,0.3156152407070245 0.2754301779048913,0.2534772285379972 0.2754301779048913,0.2534772285379972 0.21361286924278594))	31
5	1	POLYGON ((0.3156152407070245 0.21361286924278594,0.37775325287605194 0.21361286924278594,0.37775325287605194 0.2754301779048913,0.3156152407070245 0.2754301779048913,0.3156152407070245 0.21361286924278594))	116
6	1	POLYGON ((0.37775325287605194 0.21361286924278594,0.4398912650450793 0.21361286924278594,0.4398912650450793 0.2754301779048913,0.37775325287605194 0.2754301779048913,0.37775325287605194 0.21361286924278594))	216
7	1	POLYGON ((0.4398912650450793 0.21361286924278594,0.5020292772141066 0.21361286924278594,0.5020292772141066 0.2754301779048913,0.4398912650450793 0.2754301779048913,0.4398912650450793 0.21361286924278594))	291
