Column	Row	Geometry	Frequency
0	0	POLYGON ((0.0 0.0,0.062499999995319556 0.0,0.062499999995319556 0.06249999985714215,0.0 0.06249999985714215,0.0 0.0))	406502
1	0	POLYGON ((0.062499999995319556 0.0,0.12499999999063911 0.0,0.12499999999063911 0.06249999985714215,0.062499999995319556 0.06249999985714215,0.062499999995319556 0.0))	219507
2	0	POLYGON ((0.12499999999063911 0.0,0.18749999998595868 0.0,0.18749999998595868 0.06249999985714215,0.12499999999063911 0.06249999985714215,0.12499999999063911 0.0))	72813
3	0	POLYGON ((0.18749999998595868 0.0,0.24999999998127823 0.0,0.24999999998127823 0.06249999985714215,0.18749999998595868 0.06249999985714215,0.18749999998595868 0.0))	205823
4	0	POLYGON ((0.24999999998127823 0.0,0.3124999999765978 0.0,0.3124999999765978 0.06249999985714215,0.24999999998127823 0.06249999985714215,0.24999999998127823 0.0))	171367
5	0	POLYGON ((0.3124999999765978 0.0,0.37499999997191735 0.0,0.37499999997191735 0.06249999985714215,0.3124999999765978 0.06249999985714215,0.3124999999765978 0.0))	178728
6	0	POLYGON ((0.37499999997191735 0.0,0.4374999999672369 0.0,0.4374999999672369 0.06249999985714215,0.37499999997191735 0.06249999985714215,0.37499999997191735 0.0))	162847
7	0	POLYGON ((0.4374999999672369 0.0,0.49999999996255645 0.0,0.49999999996255645 0.06249999985714215,0.4374999999672369 0.06249999985714215,0.4374999999672369 0.0))	148146
8	0	POLYGON ((0.49999999996255645 0.0,0.562499999957876 0.0,0.562499999957876 0.06249999985714215,0.49999999996255645 0.06249999985714215,0.49999999996255645 0.0))	144398
9	0	POLYGON ((0.562499999957876 0.0,0.6249999999531956 0.0,0.6249999999531956 0.06249999985714215,0.562499999957876 0.06249999985714215,0.562499999957876 0.0))	91652
10	0	POLYGON ((0.6249999999531956 0.0,0.6874999999485151 0.0,0.6874999999485151 0.06249999985714215,0.6249999999531956 0.06249999985714215,0.6249999999531956 0.0))	107065
11	0	POLYGON ((0.6874999999485151 0.0,0.7499999999438347 0.0,0.7499999999438347 0.06249999985714215,0.6874999999485151 0.06249999985714215,0.6874999999485151 0.0))	104746
12	0	POLYGON ((0.7499999999438347 0.0,0.8124999999391542 0.0,0.8124999999391542 0.06249999985714215,0.7499999999438347 0.06249999985714215,0.7499999999438347 0.0))	86934
13	0	POLYGON ((0.8124999999391542 0.0,0.8749999999344737 0.0,0.8749999999344737 0.06249999985714215,0.8124999999391542 0.06249999985714215,0.8124999999391542 0.0))	30340
14	0	POLYGON ((0.8749999999344737 0.0,0.9374999999297934 0.0,0.9374999999297934 0.06249999985714215,0.8749999999344737 0.06249999985714215,0.8749999999344737 0.0))	36363
15	0	POLYGON ((0.9374999999297934 0.0,0.9999999999251129 0.0,0.9999999999251129 0.06249999985714215,0.9374999999297934 0.06249999985714215,0.9374999999297934 0.0))	48207
0	1	POLYGON ((0.0 0.06249999985714215,0.062499999995319556 0.06249999985714215,0.062499999995319556 0.1249999997142843,0.0 0.1249999997142843,0.0 0.06249999985714215))	225480
1	1	POLYGON ((0.062499999995319556 0.06249999985714215,0.12499999999063911 0.06249999985714215,0.12499999999063911 0.1249999997142843,0.062499999995319556 0.1249999997142843,0.062499999995319556 0.06249999985714215))	221612
2	1	POLYGON ((0.12499999999063911 0.06249999985714215,0.18749999998595868 0.06249999985714215,0.18749999998595868 0.1249999997142843,0.12499999999063911 0.1249999997142843,0.12499999999063911 0.06249999985714215))	133141
3	1	POLYGON ((0.18749999998595868 0.06249999985714215,0.24999999998127823 0.06249999985714215,0.24999999998127823 0.1249999997142843,0.18749999998595868 0.1249999997142843,0.18749999998595868 0.06249999985714215))	136671
4	1	POLYGON ((0.24999999998127823 0.06249999985714215,0.3124999999765978 0.06249999985714215,0.3124999999765978 0.1249999997142843,0.24999999998127823 0.1249999997142843,0.24999999998127823 0.06249999985714215))	182828
5	1	POLYGON ((0.3124999999765978 0.06249999985714215,0.37499999997191735 0.06249999985714215,0.37499999997191735 0.1249999997142843,0.3124999999765978 0.1249999997142843,0.3124999999765978 0.06249999985714215))	206571
6	1	POLYGON ((0.37499999997191735 0.06249999985714215,0.4374999999672369 0.06249999985714215,0.4374999999672369 0.1249999997142843,0.37499999997191735 0.1249999997142843,0.37499999997191735 0.06249999985714215))	122396
7	1	POLYGON ((0.4374999999672369 0.06249999985714215,0.49999999996255645 0.06249999985714215,0.49999999996255645 0.1249999997142843,0.4374999999672369 0.1249999997142843,0.4374999999672369 0.06249999985714215))	147724
