Column	Row	Geometry	Frequency
0	0	POLYGON ((0.0024833609328105966 -0.24993812129739523,0.06487307456750116 -0.24993812129739523,0.06487307456750116 -0.18754726468403882,0.0024833609328105966 -0.18754726468403882,0.0024833609328105966 -0.24993812129739523))	0
1	0	POLYGON ((0.06487307456750116 -0.24993812129739523,0.12726278820219172 -0.24993812129739523,0.12726278820219172 -0.18754726468403882,0.06487307456750116 -0.18754726468403882,0.06487307456750116 -0.24993812129739523))	1
2	0	POLYGON ((0.12726278820219172 -0.24993812129739523,0.1896525018368823 -0.24993812129739523,0.1896525018368823 -0.18754726468403882,0.12726278820219172 -0.18754726468403882,0.12726278820219172 -0.24993812129739523))	0
3	0	POLYGON ((0.1896525018368823 -0.24993812129739523,0.25204221547157285 -0.24993812129739523,0.25204221547157285 -0.18754726468403882,0.1896525018368823 -0.18754726468403882,0.1896525018368823 -0.24993812129739523))	1
4	0	POLYGON ((0.25204221547157285 -0.24993812129739523,0.31443192910626344 -0.24993812129739523,0.31443192910626344 -0.18754726468403882,0.25204221547157285 -0.18754726468403882,0.25204221547157285 -0.24993812129739523))	1
5	0	POLYGON ((0.31443192910626344 -0.24993812129739523,0.376821642740954 -0.24993812129739523,0.376821642740954 -0.18754726468403882,0.31443192910626344 -0.18754726468403882,0.31443192910626344 -0.24993812129739523))	4
6	0	POLYGON ((0.376821642740954 -0.24993812129739523,0.4392113563756445 -0.24993812129739523,0.4392113563756445 -0.18754726468403882,0.376821642740954 -0.18754726468403882,0.376821642740954 -0.24993812129739523))	14
7	0	POLYGON ((0.4392113563756445 -0.24993812129739523,0.501601070010335 -0.24993812129739523,0.501601070010335 -0.18754726468403882,0.4392113563756445 -0.18754726468403882,0.4392113563756445 -0.24993812129739523))	19
8	0	POLYGON ((0.501601070010335 -0.24993812129739523,0.5639907836450256 -0.24993812129739523,0.5639907836450256 -0.18754726468403882,0.501601070010335 -0.18754726468403882,0.501601070010335 -0.24993812129739523))	28
9	0	POLYGON ((0.5639907836450256 -0.24993812129739523,0.6263804972797162 -0.24993812129739523,0.6263804972797162 -0.18754726468403882,0.5639907836450256 -0.18754726468403882,0.5639907836450256 -0.24993812129739523))	21
10	0	POLYGON ((0.6263804972797162 -0.24993812129739523,0.6887702109144067 -0.24993812129739523,0.6887702109144067 -0.18754726468403882,0.6263804972797162 -0.18754726468403882,0.6263804972797162 -0.24993812129739523))	14
11	0	POLYGON ((0.6887702109144067 -0.24993812129739523,0.7511599245490973 -0.24993812129739523,0.7511599245490973 -0.18754726468403882,0.6887702109144067 -0.18754726468403882,0.6887702109144067 -0.24993812129739523))	5
12	0	POLYGON ((0.7511599245490973 -0.24993812129739523,0.8135496381837879 -0.24993812129739523,0.8135496381837879 -0.18754726468403882,0.7511599245490973 -0.18754726468403882,0.7511599245490973 -0.24993812129739523))	0
13	0	POLYGON ((0.8135496381837879 -0.24993812129739523,0.8759393518184784 -0.24993812129739523,0.8759393518184784 -0.18754726468403882,0.8135496381837879 -0.18754726468403882,0.8135496381837879 -0.24993812129739523))	0
14	0	POLYGON ((0.8759393518184784 -0.24993812129739523,0.938329065453169 -0.24993812129739523,0.938329065453169 -0.18754726468403882,0.8759393518184784 -0.18754726468403882,0.8759393518184784 -0.24993812129739523))	0
15	0	POLYGON ((0.938329065453169 -0.24993812129739523,1.0007187790878596 -0.24993812129739523,1.0007187790878596 -0.18754726468403882,0.938329065453169 -0.18754726468403882,0.938329065453169 -0.24993812129739523))	0
0	1	POLYGON ((0.0024833609328105966 -0.18754726468403882,0.06487307456750116 -0.18754726468403882,0.06487307456750116 -0.12515640807068243,0.0024833609328105966 -0.12515640807068243,0.0024833609328105966 -0.18754726468403882))	0
1	1	POLYGON ((0.06487307456750116 -0.18754726468403882,0.12726278820219172 -0.18754726468403882,0.12726278820219172 -0.12515640807068243,0.06487307456750116 -0.12515640807068243,0.06487307456750116 -0.18754726468403882))	0
2	1	POLYGON ((0.12726278820219172 -0.18754726468403882,0.1896525018368823 -0.18754726468403882,0.1896525018368823 -0.12515640807068243,0.12726278820219172 -0.12515640807068243,0.12726278820219172 -0.18754726468403882))	1
3	1	POLYGON ((0.1896525018368823 -0.18754726468403882,0.25204221547157285 -0.18754726468403882,0.25204221547157285 -0.12515640807068243,0.1896525018368823 -0.12515640807068243,0.1896525018368823 -0.18754726468403882))	6
4	1	POLYGON ((0.25204221547157285 -0.18754726468403882,0.31443192910626344 -0.18754726468403882,0.31443192910626344 -0.12515640807068243,0.25204221547157285 -0.12515640807068243,0.25204221547157285 -0.18754726468403882))	39
5	1	POLYGON ((0.31443192910626344 -0.18754726468403882,0.376821642740954 -0.18754726468403882,0.376821642740954 -0.12515640807068243,0.31443192910626344 -0.12515640807068243,0.31443192910626344 -0.18754726468403882))	122
6	1	POLYGON ((0.376821642740954 -0.18754726468403882,0.4392113563756445 -0.18754726468403882,0.4392113563756445 -0.12515640807068243,0.376821642740954 -0.12515640807068243,0.376821642740954 -0.18754726468403882))	238
7	1	POLYGON ((0.4392113563756445 -0.18754726468403882,0.501601070010335 -0.18754726468403882,0.501601070010335 -0.12515640807068243,0.4392113563756445 -0.12515640807068243,0.4392113563756445 -0.18754726468403882))	313
8	1	POLYGON ((0.501601070010335 -0.18754726468403882,0.5639907836450256 -0.18754726468403882,0.5639907836450256 -0.12515640807068243,0.501601070010335 -0.12515640807068243,0.501601070010335 -0.18754726468403882))	308
9	1	POLYGON ((0.5639907836450256 -0.18754726468403882,0.6263804972797162 -0.18754726468403882,0.6263804972797162 -0.12515640807068243,0.5639907836450256 -0.12515640807068243,0.5639907836450256 -0.18754726468403882))	219
10	1	POLYGON ((0.6263804972797162 -0.18754726468403882,0.6887702109144067 -0.18754726468403882,0.6887702109144067 -0.12515640807068243,0.6263804972797162 -0.12515640807068243,0.6263804972797162 -0.18754726468403882))	119
11	1	POLYGON ((0.6887702109144067 -0.18754726468403882,0.7511599245490973 -0.18754726468403882,0.7511599245490973 -0.12515640807068243,0.6887702109144067 -0.12515640807068243,0.6887702109144067 -0.18754726468403882))	28
12	1	POLYGON ((0.7511599245490973 -0.18754726468403882,0.8135496381837879 -0.18754726468403882,0.8135496381837879 -0.12515640807068243,0.7511599245490973 -0.12515640807068243,0.7511599245490973 -0.18754726468403882))	12
13	1	POLYGON ((0.8135496381837879 -0.18754726468403882,0.8759393518184784 -0.18754726468403882,0.8759393518184784 -0.12515640807068243,0.8135496381837879 -0.12515640807068243,0.8135496381837879 -0.18754726468403882))	2
14	1	POLYGON ((0.8759393518184784 -0.18754726468403882,0.938329065453169 -0.18754726468403882,0.938329065453169 -0.12515640807068243,0.8759393518184784 -0.12515640807068243,0.8759393518184784 -0.18754726468403882))	0
15	1	POLYGON ((0.938329065453169 -0.18754726468403882,1.0007187790878596 -0.18754726468403882,1.0007187790878596 -0.12515640807068243,0.938329065453169 -0.12515640807068243,0.938329065453169 -0.18754726468403882))	0
0	2	POLYGON ((0.0024833609328105966 -0.12515640807068243,0.06487307456750116 -0.12515640807068243,0.06487307456750116 -0.06276555145732604,0.0024833609328105966 -0.06276555145732604,0.0024833609328105966 -0.12515640807068243))	0
1	2	POLYGON ((0.06487307456750116 -0.12515640807068243,0.12726278820219172 -0.12515640807068243,0.12726278820219172 -0.06276555145732604,0.06487307456750116 -0.06276555145732604,0.06487307456750116 -0.12515640807068243))	1
2	2	POLYGON ((0.12726278820219172 -0.12515640807068243,0.1896525018368823 -0.12515640807068243,0.1896525018368823 -0.06276555145732604,0.12726278820219172 -0.06276555145732604,0.12726278820219172 -0.12515640807068243))	10
3	2	POLYGON ((0.1896525018368823 -0.12515640807068243,0.25204221547157285 -0.12515640807068243,0.25204221547157285 -0.06276555145732604,0.1896525018368823 -0.06276555145732604,0.1896525018368823 -0.12515640807068243))	92
4	2	POLYGON ((0.25204221547157285 -0.12515640807068243,0.31443192910626344 -0.12515640807068243,0.31443192910626344 -0.06276555145732604,0.25204221547157285 -0.06276555145732604,0.25204221547157285 -0.12515640807068243))	336
