Diagonal_eny_004.csv,0.01,0.0009,0.84
Diagonal_eny_004.csv,0.01,0.001,0.835196078431
Diagonal_eny_004.csv,0.01,0.002,0.846558421322
Diagonal_eny_004.csv,0.01,0.003,0.878965099719
Diagonal_eny_004.csv,0.01,0.004,0.867337251117
Diagonal_eny_004.csv,0.01,0.005,0.886411171388
Diagonal_eny_004.csv,0.01,0.006,0.875575647292
Diagonal_eny_004.csv,0.01,0.007,0.883198709984
Diagonal_eny_004.csv,0.01,0.008,0.888883810289
Diagonal_eny_004.csv,0.01,0.009,0.896910437461
Diagonal_eny_004.csv,0.02,0.0009,0.851210516537
Diagonal_eny_004.csv,0.02,0.001,0.850570373899
Diagonal_eny_004.csv,0.02,0.002,0.874829902945
Diagonal_eny_004.csv,0.02,0.003,0.882649224718
Diagonal_eny_004.csv,0.02,0.004,0.877694493124
Diagonal_eny_004.csv,0.02,0.005,0.880854114795
Diagonal_eny_004.csv,0.02,0.006,0.898126185601
Diagonal_eny_004.csv,0.02,0.007,0.897440294602
Diagonal_eny_004.csv,0.02,0.008,0.902700690591
Diagonal_eny_004.csv,0.02,0.009,0.908614536572
Diagonal_eny_004.csv,0.03,0.0009,0.851731752902
Diagonal_eny_004.csv,0.03,0.001,0.855958790425
Diagonal_eny_004.csv,0.03,0.002,0.885675916207
Diagonal_eny_004.csv,0.03,0.003,0.904524921114
Diagonal_eny_004.csv,0.03,0.004,0.89406526246
Diagonal_eny_004.csv,0.03,0.005,0.89792695333
Diagonal_eny_004.csv,0.03,0.006,0.905475330886
Diagonal_eny_004.csv,0.03,0.007,0.917741538263
Diagonal_eny_004.csv,0.03,0.008,0.920610126654
Diagonal_eny_004.csv,0.03,0.009,0.924070328946
Diagonal_eny_004.csv,0.04,0.0009,0.863516143916
Diagonal_eny_004.csv,0.04,0.001,0.876408132551
Diagonal_eny_004.csv,0.04,0.002,0.89283811321
Diagonal_eny_004.csv,0.04,0.003,0.911177806195
Diagonal_eny_004.csv,0.04,0.004,0.898535866925
Diagonal_eny_004.csv,0.04,0.005,0.899326320859
Diagonal_eny_004.csv,0.04,0.006,0.913398522202
Diagonal_eny_004.csv,0.04,0.007,0.918319761987
Diagonal_eny_004.csv,0.04,0.008,0.922055803945
Diagonal_eny_004.csv,0.04,0.009,0.931266591959
Diagonal_eny_004.csv,0.05,0.0009,0.877400105341
Diagonal_eny_004.csv,0.05,0.001,0.882786552785
Diagonal_eny_004.csv,0.05,0.002,0.904385758257
Diagonal_eny_004.csv,0.05,0.003,0.913461624818
Diagonal_eny_004.csv,0.05,0.004,0.901812313782
Diagonal_eny_004.csv,0.05,0.005,0.906175564718
Diagonal_eny_004.csv,0.05,0.006,0.919594679719
Diagonal_eny_004.csv,0.05,0.007,0.922654957704
Diagonal_eny_004.csv,0.05,0.008,0.928573192874
Diagonal_eny_004.csv,0.05,0.009,0.929048840687
Diagonal_eny_004.csv,0.06,0.0009,0.876868865994
Diagonal_eny_004.csv,0.06,0.001,0.874593271463
Diagonal_eny_004.csv,0.06,0.002,0.919098189871
Diagonal_eny_004.csv,0.06,0.003,0.936163825173
Diagonal_eny_004.csv,0.06,0.004,0.915780583531
Diagonal_eny_004.csv,0.06,0.005,0.915982708766
Diagonal_eny_004.csv,0.06,0.006,0.923914634737
Diagonal_eny_004.csv,0.06,0.007,0.920619498086
Diagonal_eny_004.csv,0.06,0.008,0.927272270666
Diagonal_eny_004.csv,0.06,0.009,0.935812384858
Diagonal_eny_004.csv,0.07,0.0009,0.87669148241
Diagonal_eny_004.csv,0.07,0.001,0.87774352306
Diagonal_eny_004.csv,0.07,0.002,0.91032219593
Diagonal_eny_004.csv,0.07,0.003,0.924755293249
Diagonal_eny_004.csv,0.07,0.004,0.919616526899
Diagonal_eny_004.csv,0.07,0.005,0.919828333189
Diagonal_eny_004.csv,0.07,0.006,0.920711333098
Diagonal_eny_004.csv,0.07,0.007,0.922981422503
Diagonal_eny_004.csv,0.07,0.008,0.929932212659
Diagonal_eny_004.csv,0.07,0.009,0.931535073671
Diagonal_eny_004.csv,0.08,0.0009,0.880552085915
Diagonal_eny_004.csv,0.08,0.001,0.884586195278
Diagonal_eny_004.csv,0.08,0.002,0.9112719359
Diagonal_eny_004.csv,0.08,0.003,0.928708254384
Diagonal_eny_004.csv,0.08,0.004,0.908387844808
Diagonal_eny_004.csv,0.08,0.005,0.917174111912
Diagonal_eny_004.csv,0.08,0.006,0.924058007618
Diagonal_eny_004.csv,0.08,0.007,0.9319923767
Diagonal_eny_004.csv,0.08,0.008,0.942658005265
Diagonal_eny_004.csv,0.08,0.009,0.94763999131
Diagonal_eny_004.csv,0.09,0.0009,0.890998876167
Diagonal_eny_004.csv,0.09,0.001,0.890551942315
Diagonal_eny_004.csv,0.09,0.002,0.917581234221
Diagonal_eny_004.csv,0.09,0.003,0.939216808558
Diagonal_eny_004.csv,0.09,0.004,0.92310027711
Diagonal_eny_004.csv,0.09,0.005,0.928898521635
Diagonal_eny_004.csv,0.09,0.006,0.930425609862
Diagonal_eny_004.csv,0.09,0.007,0.937428430353
Diagonal_eny_004.csv,0.09,0.008,0.943674841138
Diagonal_eny_004.csv,0.09,0.009,0.945534863017
Diagonal_eny_004.csv,0.1,0.0009,0.880710674544
Diagonal_eny_004.csv,0.1,0.001,0.885290442126
Diagonal_eny_004.csv,0.1,0.002,0.914371330851
Diagonal_eny_004.csv,0.1,0.003,0.931432549173
Diagonal_eny_004.csv,0.1,0.004,0.92591701292
Diagonal_eny_004.csv,0.1,0.005,0.935004046676
Diagonal_eny_004.csv,0.1,0.006,0.937048425198
Diagonal_eny_004.csv,0.1,0.007,0.943365724022
Diagonal_eny_004.csv,0.1,0.008,0.9429661594
Diagonal_eny_004.csv,0.1,0.009,0.947842564862
Diagonal_eny_004.csv,0.11,0.0009,0.88698794207
Diagonal_eny_004.csv,0.11,0.001,0.898306629016
Diagonal_eny_004.csv,0.11,0.002,0.907002427829
Diagonal_eny_004.csv,0.11,0.003,0.933645619766
Diagonal_eny_004.csv,0.11,0.004,0.929474669558
Diagonal_eny_004.csv,0.11,0.005,0.933634704614
Diagonal_eny_004.csv,0.11,0.006,0.929289978842
Diagonal_eny_004.csv,0.11,0.007,0.935705090262
Diagonal_eny_004.csv,0.11,0.008,0.940519032375
Diagonal_eny_004.csv,0.11,0.009,0.945208657724
Diagonal_eny_004.csv,0.12,0.0009,0.898636597863
Diagonal_eny_004.csv,0.12,0.001,0.90112244995
Diagonal_eny_004.csv,0.12,0.002,0.925623033483
Diagonal_eny_004.csv,0.12,0.003,0.942428258599
Diagonal_eny_004.csv,0.12,0.004,0.929952939526
Diagonal_eny_004.csv,0.12,0.005,0.931928432915
Diagonal_eny_004.csv,0.12,0.006,0.929389378817
Diagonal_eny_004.csv,0.12,0.007,0.935251774928
Diagonal_eny_004.csv,0.12,0.008,0.943171762599
Diagonal_eny_004.csv,0.12,0.009,0.943411618072
Diagonal_eny_004.csv,0.13,0.0009,0.904573203918
Diagonal_eny_004.csv,0.13,0.001,0.905310035609
Diagonal_eny_004.csv,0.13,0.002,0.932809000096
Diagonal_eny_004.csv,0.13,0.003,0.958663650586
Diagonal_eny_004.csv,0.13,0.004,0.927748316856
