0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,34,125,114,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,70,195,542,1309,388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,107,302,885,2079,4391,6249,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,48,169,491,1285,3073,6064,10589,15769,9356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,26,94,293,865,2087,4375,7824,13018,18541,29364,244455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,43,175,492,1314,2937,5999,10334,15591,20772,138202,239817,17305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,26,95,277,854,2015,4127,7935,12738,18385,22907,246632,132305,20865,8560
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,11,59,163,508,1263,2913,5977,10214,15586,20880,131155,246071,23026,18390,12818,2608
0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,26,108,277,776,1894,4134,7710,12606,18339,23018,240529,138858,21071,15643,10131,5951,295
0,0,0,0,0,0,0,0,0,0,0,0,0,20,52,166,459,1226,2914,5623,10000,15551,20651,125977,245628,29823,18636,12980,8043,4324,1826,0
0,0,0,0,0,0,0,0,0,0,0,6,20,91,294,781,1849,3988,7578,12661,18140,22811,233888,144971,21312,15941,10405,5923,3148,1334,389,0
0,0,0,0,0,0,0,0,1,2,15,45,139,445,1179,2772,5523,9926,15107,20397,119071,246876,36183,18883,13169,8032,4433,2096,900,319,56,0
0,0,0,0,0,0,1,1,7,18,79,275,754,1792,4132,7462,12494,17852,22655,227025,151114,21309,16134,10451,5997,3125,1359,519,187,52,5,0
0,0,0,0,0,1,3,14,53,154,485,1174,2712,5529,9784,15078,20415,112389,245540,42189,18746,13252,8315,4514,2166,897,331,92,24,12,0,0
0,0,0,0,2,11,24,93,232,744,1791,3868,7458,12166,17739,22606,221068,157522,21438,16202,10637,6239,3213,1515,537,163,68,21,4,0,0,0
0,0,0,2,12,42,153,465,1173,2728,5336,9624,15026,20340,105866,246575,48943,19019,13485,8259,4556,2199,947,319,131,22,11,1,0,0,0,0
0,0,4,25,89,281,679,1715,3842,7275,11958,17465,22424,215001,164001,21733,16168,11001,6398,3303,1462,558,206,51,19,4,2,0,0,0,0,0
0,0,44,166,412,1113,2579,5368,9517,15020,20205,99349,246623,55708,19060,13470,8342,4567,2245,943,339,95,33,9,2,0,0,0,0,0,0,0
0,42,234,728,1736,3742,7076,11848,17421,22428,208508,170231,21638,16436,11011,6433,3245,1491,579,225,57,13,4,1,0,0,0,0,0,0,0,0
0,285,1060,2534,5211,9258,14466,20145,93271,246858,62041,19520,13880,8705,4697,2269,957,364,129,31,8,2,0,0,0,0,0,0,0,0,0,0
0,1496,3613,6926,11572,17141,22076,202035,176943,21832,16432,11100,6492,3280,1503,576,208,78,15,3,1,0,0,0,0,0,0,0,0,0,0,0
131,4996,9391,14412,19746,86618,245510,68135,19349,13931,8625,4921,2334,983,390,130,37,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,11528,17086,22334,195748,184400,21856,16702,11174,6766,3536,1584,604,210,78,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,19643,80279,246264,74608,19679,14183,8896,4788,2391,985,383,109,33,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15691,188897,189668,22142,16790,11305,6785,3496,1598,654,241,57,22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243855,80595,19822,14338,8916,4940,2552,1011,378,148,40,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12013,17032,11568,6985,3514,1636,677,228,86,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,7680,5197,2575,1062,416,134,40,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,694,1675,624,238,75,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,183,145,42,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
