Combo_010.csv,0.010000,0.000900,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,5,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,7,0,2,0,0,1,3
Combo_010.csv,0.010000,0.001000,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,7,0,3,0,0,1,3
Combo_010.csv,0.010000,0.002000,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,4,11,9,0,8,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,1,6,1,0,2,7,0,0,14,0,0,0,9,0,31,0,0,0,0,0,3,0,0,0,1,0,23,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,10,0,0,0,6,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,10,10,22,0,8,0,0,12,23
Combo_010.csv,0.010000,0.003000,0,0,0,0,0,0,1,0,0,0,44,0,2,15,0,0,0,10,28,14,0,13,0,0,0,0,0,0,2,0,1,16,0,0,0,0,0,0,2,0,1,0,0,0,0,14,11,0,0,0,0,0,2,2,0,0,0,0,0,31,0,0,2,13,2,0,11,19,0,0,22,0,0,0,20,0,61,0,0,0,0,0,5,0,0,0,4,0,45,0,1,0,0,1,1,0,0,14,0,16,0,0,0,0,1,0,0,0,0,8,0,0,0,2,0,0,91,0,0,0,13,10,0,0,0,1,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,1,42,0,0,0,60,64,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,0,19,27,49,0,23,0,0,22,52
Combo_010.csv,0.010000,0.004000,0,0,0,0,0,0,1,0,0,0,82,0,4,25,0,0,0,23,50,29,0,18,0,0,0,0,0,0,3,0,1,26,0,0,0,0,0,1,4,0,1,0,0,0,0,20,24,0,0,0,0,0,5,2,0,0,0,0,0,51,0,0,4,20,6,0,22,28,0,0,46,0,0,0,50,0,126,0,0,0,0,0,5,0,1,0,5,0,75,0,4,0,0,1,1,0,0,21,0,23,0,0,0,0,1,0,0,0,0,16,0,0,0,2,0,0,318,0,0,0,18,18,0,0,0,5,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,0,1,71,0,0,0,102,117,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,19,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,18,4,0,0,30,61,88,0,48,0,0,44,82
Combo_010.csv,0.010000,0.005000,0,0,0,0,0,0,1,0,0,0,119,0,9,37,2,0,0,38,75,48,0,29,0,0,0,0,0,0,4,0,1,41,0,0,0,0,0,1,6,0,1,0,0,0,0,31,50,0,0,0,0,0,9,3,0,0,0,0,1,67,0,0,5,29,8,0,36,46,0,0,68,0,0,0,257,0,192,1,0,0,0,0,5,0,1,0,10,0,126,0,7,0,0,2,3,0,0,32,0,32,0,0,0,0,2,0,0,0,0,31,0,0,0,4,0,0,548,0,0,0,26,27,0,0,0,7,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,4,89,0,0,0,146,185,1,0,0,0,0,0,0,0,0,0,0,0,87,0,0,25,0,0,0,1,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,27,7,0,0,42,103,138,0,68,0,0,76,124
Combo_010.csv,0.010000,0.006000,0,0,0,0,0,0,1,0,0,0,186,0,13,55,2,1,0,53,116,67,0,46,0,0,0,0,0,0,7,0,1,69,0,0,0,0,0,2,9,0,1,0,0,0,0,43,72,0,0,0,0,0,17,5,0,0,0,0,1,85,0,0,7,43,12,0,57,71,0,0,92,0,0,0,508,0,283,1,0,0,0,0,7,0,2,0,11,0,168,0,13,0,0,2,4,0,0,36,0,41,0,0,0,0,3,0,0,0,0,33,0,0,0,6,0,0,810,0,0,0,36,34,0,0,0,10,0,0,0,0,145,0,0,0,1,0,0,0,0,0,0,0,7,131,0,0,0,225,427,1,0,0,0,0,0,0,0,0,0,0,1,125,0,0,36,0,0,0,2,0,0,1,7,0,0,0,5,0,0,1,0,0,0,0,0,0,0,41,11,0,0,53,141,208,0,114,0,0,116,189
Combo_010.csv,0.010000,0.007000,0,0,0,0,0,0,1,0,0,0,249,0,17,70,3,1,0,80,157,86,0,63,0,2,0,0,0,0,9,0,2,89,0,0,0,0,0,2,14,0,1,0,0,0,0,54,105,0,0,0,0,0,23,7,0,0,0,0,1,113,0,0,12,67,20,0,77,89,0,0,116,0,0,0,756,0,380,1,0,0,0,0,9,0,2,0,15,0,235,0,22,0,0,2,5,0,0,43,0,65,0,0,0,0,4,0,0,0,0,46,0,0,0,7,0,0,1081,0,0,1,46,45,0,1,0,14,0,0,0,0,189,0,0,0,1,0,0,0,0,0,0,0,10,185,0,0,0,305,733,1,0,0,0,0,0,0,0,0,0,0,1,165,0,0,49,0,0,0,2,0,0,1,10,0,0,0,7,0,0,1,0,0,0,0,0,0,0,67,16,0,0,80,189,292,0,155,0,0,164,250
Combo_010.csv,0.010000,0.008000,0,0,0,0,0,0,2,0,0,0,307,0,21,94,5,1,0,98,204,112,0,72,0,3,0,0,0,0,11,0,2,115,0,0,0,0,0,2,19,0,1,0,0,0,0,67,145,0,0,0,0,0,26,8,0,0,0,1,1,138,0,0,14,91,24,0,93,115,0,0,157,0,0,0,1004,0,495,1,0,0,0,0,11,0,2,0,18,0,318,0,29,0,0,2,5,0,0,53,0,86,0,0,0,0,4,0,0,0,0,58,0,0,0,11,0,0,1318,0,0,1,60,59,0,4,0,19,0,0,0,0,246,0,0,0,1,0,0,0,0,0,0,0,12,239,0,0,0,384,1040,2,0,0,0,0,0,0,0,0,0,0,1,208,0,0,66,0,0,0,2,0,0,1,12,0,0,0,8,0,0,1,0,0,0,0,0,0,0,83,21,0,0,106,249,366,0,199,0,0,221,316
Combo_010.csv,0.010000,0.009000,0,0,0,0,0,0,2,0,0,0,380,0,24,116,5,1,0,128,258,136,0,93,0,3,0,0,0,0,16,0,2,146,0,0,0,0,0,3,22,0,1,0,0,0,0,82,182,0,0,0,0,0,32,10,0,0,0,1,2,175,0,0,21,116,37,0,128,136,0,0,192,0,0,0,1268,0,611,2,0,0,0,0,12,0,3,0,21,0,399,0,35,0,0,3,6,0,0,56,0,114,0,0,0,0,7,0,0,0,0,71,0,0,0,16,0,0,1459,0,0,1,75,78,0,4,0,22,0,0,0,0,309,0,0,0,1,0,0,0,0,0,0,0,21,293,0,0,0,487,1400,3,0,0,0,0,0,0,0,0,0,0,3,268,0,0,85,0,0,0,3,0,0,1,20,0,0,0,12,0,0,1,0,0,0,0,0,0,0,110,27,0,0,141,309,448,0,245,0,0,276,413
